maintenance_id,equipment_id,building_id,maintenance_date,maintenance_type,work_order_status,downtime_hours,cost_vnd,technician_team,data_origin
MT02231,EQ01699,BLD108,2025-02-25,Preventive,In Progress,1.6,24350000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02232,EQ01444,BLD092,2025-02-02,Inspection,Open,2.8,19900000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02233,EQ00941,BLD060,2025-05-21,Corrective,Open,11.4,15200000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02234,EQ00763,BLD049,2025-01-28,Inspection,In Progress,11.2,12550000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02235,EQ00111,BLD007,2025-10-17,Cleaning,Completed,8.7,12000000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02236,EQ00485,BLD031,2025-08-23,Inspection,Completed,7.5,250000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02237,EQ00786,BLD051,2026-08-29,Corrective,In Progress,8.8,8600000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02238,EQ00076,BLD005,2026-04-06,Calibration,Open,7.2,23350000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02239,EQ01366,BLD087,2025-01-22,Inspection,Completed,2.8,24650000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02240,EQ00507,BLD033,2025-01-30,Corrective,Completed,6.7,24800000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02241,EQ00214,BLD015,2025-10-14,Preventive,Completed,6.3,7450000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02242,EQ00266,BLD017,2026-08-18,Corrective,Completed,6.6,7500000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02243,EQ00417,BLD028,2026-04-11,Cleaning,Completed,1.5,20600000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02244,EQ01875,BLD118,2026-04-18,Calibration,Open,8.0,11250000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02245,EQ01734,BLD110,2025-09-30,Corrective,In Progress,10.7,24300000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02246,EQ00929,BLD059,2026-06-19,Inspection,Open,0.9,23400000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02247,EQ01337,BLD086,2025-01-03,Preventive,Open,1.3,24800000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02248,EQ01149,BLD074,2025-09-07,Inspection,Completed,8.4,17150000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02249,EQ00744,BLD048,2026-07-25,Calibration,Completed,2.9,7850000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02250,EQ01037,BLD066,2026-06-20,Cleaning,Completed,11.8,6600000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02251,EQ01458,BLD093,2026-06-02,Corrective,In Progress,2.7,10750000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02252,EQ00322,BLD021,2026-08-18,Cleaning,Completed,5.8,21400000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02253,EQ00663,BLD043,2025-04-28,Cleaning,Open,3.8,20650000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02254,EQ01894,BLD119,2026-05-31,Inspection,Completed,7.5,250000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02255,EQ01108,BLD071,2026-07-02,Preventive,In Progress,6.0,6650000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02256,EQ01264,BLD081,2025-04-04,Corrective,Open,8.3,22150000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02257,EQ00800,BLD052,2025-06-11,Corrective,Completed,0.1,10800000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02258,EQ00810,BLD053,2026-01-10,Calibration,Completed,2.0,18550000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02259,EQ00636,BLD041,2025-04-01,Cleaning,Open,7.5,1000000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02260,EQ01389,BLD088,2025-12-04,Inspection,Completed,10.0,13800000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02261,EQ01180,BLD076,2026-06-29,Calibration,Open,8.8,1400000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02262,EQ01309,BLD083,2025-05-20,Calibration,Completed,8.9,3050000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02263,EQ00326,BLD021,2026-08-08,Preventive,Completed,9.9,5800000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02264,EQ00154,BLD011,2025-01-02,Corrective,Open,4.0,15000000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02265,EQ00256,BLD017,2025-09-09,Preventive,Open,2.2,10150000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02266,EQ01116,BLD072,2025-01-15,Corrective,Completed,1.0,1750000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02267,EQ01389,BLD088,2026-01-31,Corrective,Completed,6.3,19100000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02268,EQ01685,BLD107,2025-06-07,Corrective,Open,5.4,9650000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02269,EQ00175,BLD013,2026-02-08,Corrective,Completed,8.2,8950000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02270,EQ00061,BLD004,2026-07-21,Preventive,Open,4.2,4900000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02271,EQ01384,BLD088,2026-01-05,Preventive,Completed,0.1,19400000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02272,EQ01459,BLD093,2026-02-01,Cleaning,Completed,2.7,20100000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02273,EQ00389,BLD026,2026-06-22,Preventive,Completed,5.2,10200000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02274,EQ01408,BLD090,2025-07-21,Calibration,Open,6.0,2500000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02275,EQ00549,BLD036,2025-02-13,Calibration,Completed,0.9,2000000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02276,EQ00335,BLD022,2025-03-26,Inspection,Completed,5.0,13700000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02277,EQ00167,BLD012,2025-03-10,Preventive,Open,11.5,8600000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02278,EQ01884,BLD119,2025-02-03,Preventive,Completed,9.4,14750000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02279,EQ00328,BLD022,2026-02-22,Corrective,Open,0.2,2000000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02280,EQ01624,BLD103,2026-02-27,Inspection,Completed,2.9,7850000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02281,EQ01726,BLD110,2025-05-27,Corrective,Completed,5.1,21450000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02282,EQ00482,BLD031,2025-11-03,Preventive,Open,6.6,8850000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02283,EQ01505,BLD096,2026-06-24,Corrective,Completed,0.3,20750000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02284,EQ01878,BLD118,2025-05-30,Cleaning,Completed,2.5,17800000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02285,EQ01012,BLD064,2025-03-25,Inspection,Completed,10.1,12450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02286,EQ00294,BLD019,2026-05-20,Cleaning,In Progress,4.8,700000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02287,EQ00384,BLD025,2025-12-04,Corrective,Completed,7.9,300000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02288,EQ01571,BLD099,2025-12-11,Preventive,Completed,3.5,10700000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02289,EQ01782,BLD113,2025-12-06,Corrective,In Progress,4.9,11750000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02290,EQ00530,BLD034,2026-08-13,Inspection,In Progress,0.1,8100000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02291,EQ00413,BLD027,2025-11-09,Corrective,In Progress,2.2,20650000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02292,EQ01911,BLD120,2026-04-01,Cleaning,Open,11.3,22150000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02293,EQ00389,BLD026,2026-01-07,Inspection,Completed,0.7,21550000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02294,EQ00500,BLD032,2026-01-21,Preventive,Completed,9.7,20550000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02295,EQ00332,BLD022,2025-08-05,Corrective,Open,3.4,6150000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02296,EQ01094,BLD070,2026-04-09,Preventive,Open,10.8,10700000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02297,EQ00724,BLD047,2025-10-15,Corrective,In Progress,5.5,14000000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02298,EQ00262,BLD017,2025-09-06,Inspection,Completed,10.1,14250000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02299,EQ00143,BLD010,2025-08-22,Inspection,Completed,1.4,10200000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02300,EQ00605,BLD039,2025-02-21,Corrective,Open,1.8,1400000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02301,EQ00029,BLD002,2026-02-21,Cleaning,Completed,4.4,2250000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02302,EQ00254,BLD017,2026-07-25,Corrective,Open,10.1,10350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02303,EQ01544,BLD098,2025-10-03,Cleaning,Completed,1.0,350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02304,EQ01667,BLD106,2026-08-29,Inspection,Completed,2.3,21400000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02305,EQ00406,BLD027,2026-09-12,Corrective,Completed,4.7,20500000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02306,EQ00696,BLD045,2025-04-16,Corrective,In Progress,6.4,9400000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02307,EQ00853,BLD055,2025-03-27,Preventive,Completed,10.4,16350000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02308,EQ01558,BLD099,2026-09-10,Calibration,Completed,10.7,10350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02309,EQ01022,BLD065,2025-07-07,Corrective,Completed,4.6,11150000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02310,EQ01510,BLD096,2026-09-07,Inspection,Completed,5.5,16000000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02311,EQ00236,BLD016,2025-06-30,Preventive,In Progress,8.4,22750000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02312,EQ01854,BLD117,2025-10-31,Inspection,In Progress,10.3,1750000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02313,EQ00644,BLD042,2025-04-28,Inspection,Open,4.6,15100000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02314,EQ00413,BLD027,2026-05-21,Inspection,Completed,9.3,22200000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02315,EQ00856,BLD055,2025-11-26,Calibration,Completed,3.1,5500000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02316,EQ00387,BLD025,2026-03-27,Cleaning,Completed,2.4,16450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02317,EQ01510,BLD096,2025-09-05,Corrective,In Progress,11.5,14100000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02318,EQ00048,BLD003,2025-08-07,Corrective,Completed,0.5,21650000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02319,EQ01203,BLD077,2025-12-01,Corrective,Completed,7.6,6100000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02320,EQ01477,BLD093,2025-12-05,Preventive,Completed,9.7,2600000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02321,EQ01492,BLD095,2025-07-18,Calibration,Completed,11.1,5100000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02322,EQ00860,BLD056,2026-01-03,Corrective,Completed,1.6,21450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02323,EQ01097,BLD070,2025-04-29,Inspection,Completed,6.2,18950000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02324,EQ00615,BLD040,2025-09-13,Cleaning,Completed,11.6,14350000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02325,EQ01738,BLD110,2025-08-17,Calibration,In Progress,4.3,12550000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02326,EQ00053,BLD004,2025-11-21,Cleaning,Completed,5.3,2850000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02327,EQ00220,BLD015,2025-08-09,Calibration,In Progress,6.0,21200000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02328,EQ00107,BLD007,2026-01-27,Inspection,Completed,1.2,5400000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02329,EQ01599,BLD101,2026-01-18,Cleaning,Completed,6.8,21800000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02330,EQ00476,BLD030,2026-03-21,Corrective,Completed,12.0,4150000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02331,EQ00890,BLD057,2026-08-11,Preventive,Completed,8.6,24600000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02332,EQ01681,BLD107,2025-06-07,Preventive,Completed,0.9,4300000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02333,EQ00149,BLD011,2025-12-22,Calibration,In Progress,9.1,23600000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02334,EQ01229,BLD079,2025-06-15,Calibration,Completed,11.1,12200000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02335,EQ01525,BLD097,2025-05-11,Corrective,Completed,0.2,19950000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02336,EQ00229,BLD015,2025-05-06,Calibration,Completed,2.6,7800000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02337,EQ00068,BLD005,2025-08-14,Corrective,Completed,6.7,16450000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02338,EQ00253,BLD017,2025-06-11,Preventive,Completed,1.1,14300000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02339,EQ01612,BLD102,2026-02-12,Inspection,Completed,3.0,10550000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02340,EQ01494,BLD095,2025-01-27,Cleaning,Completed,4.2,11200000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02341,EQ01588,BLD100,2026-01-18,Calibration,In Progress,8.5,17100000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02342,EQ00247,BLD016,2026-06-04,Inspection,In Progress,2.3,16000000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02343,EQ00069,BLD005,2026-05-22,Corrective,Open,4.0,24650000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02344,EQ00768,BLD049,2025-08-23,Inspection,Completed,2.6,13100000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02345,EQ01316,BLD084,2026-01-11,Corrective,Open,0.3,10550000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02346,EQ00146,BLD011,2026-08-25,Calibration,Open,10.9,23450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02347,EQ00096,BLD006,2026-02-10,Preventive,Completed,2.1,19850000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02348,EQ00056,BLD004,2026-05-29,Corrective,In Progress,3.1,1200000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02349,EQ01220,BLD079,2025-03-31,Inspection,Completed,2.7,19200000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02350,EQ00920,BLD059,2025-04-26,Preventive,Open,10.3,10800000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02351,EQ01845,BLD116,2026-03-17,Corrective,Open,1.7,23350000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02352,EQ01166,BLD075,2025-03-19,Calibration,Completed,9.6,8900000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02353,EQ01004,BLD064,2025-10-02,Corrective,In Progress,1.5,20050000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02354,EQ01144,BLD073,2026-09-11,Inspection,Open,7.4,14150000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02355,EQ00639,BLD042,2025-10-27,Preventive,In Progress,3.7,19750000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02356,EQ00561,BLD037,2025-02-06,Cleaning,In Progress,11.7,4250000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02357,EQ01702,BLD108,2025-04-08,Inspection,In Progress,1.1,21850000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02358,EQ00136,BLD010,2025-03-15,Inspection,Completed,8.7,3450000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02359,EQ01278,BLD082,2025-04-21,Preventive,Open,3.3,24800000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02360,EQ01044,BLD067,2025-11-17,Cleaning,In Progress,9.6,17800000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02361,EQ00494,BLD032,2025-01-21,Calibration,Completed,11.2,10850000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02362,EQ01164,BLD075,2026-03-24,Corrective,In Progress,5.8,8300000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02363,EQ00201,BLD014,2025-09-03,Cleaning,Completed,4.3,24450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02364,EQ00588,BLD038,2026-02-16,Preventive,Completed,6.3,23350000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02365,EQ00554,BLD036,2025-11-18,Calibration,Completed,10.2,24550000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02366,EQ00460,BLD030,2025-05-15,Calibration,Open,2.3,14950000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02367,EQ00141,BLD010,2025-10-07,Cleaning,Completed,11.4,21400000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02368,EQ00586,BLD038,2026-01-29,Preventive,Open,10.1,21500000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02369,EQ01037,BLD066,2025-08-16,Preventive,Open,6.6,13850000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02370,EQ01890,BLD119,2025-03-05,Cleaning,Completed,8.0,3100000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02371,EQ00689,BLD044,2025-01-31,Corrective,Completed,6.7,9300000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02372,EQ01673,BLD106,2025-09-27,Preventive,In Progress,11.2,19150000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02373,EQ00378,BLD025,2025-09-26,Calibration,Completed,9.8,18500000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02374,EQ00235,BLD016,2025-01-29,Preventive,Open,9.7,6850000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02375,EQ00076,BLD005,2026-03-08,Inspection,Completed,1.2,8500000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02376,EQ00181,BLD013,2025-03-12,Calibration,Completed,5.2,8350000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02377,EQ00096,BLD006,2026-01-10,Inspection,Completed,3.5,12950000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02378,EQ00564,BLD037,2026-07-02,Cleaning,Completed,2.0,18500000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02379,EQ01757,BLD111,2025-02-09,Cleaning,In Progress,10.6,19250000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02380,EQ00625,BLD041,2025-01-29,Preventive,Completed,8.2,6350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02381,EQ01918,BLD120,2026-02-02,Corrective,Completed,8.5,24050000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02382,EQ01517,BLD096,2026-01-03,Corrective,Completed,8.6,4250000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02383,EQ00035,BLD003,2025-06-01,Inspection,Completed,11.1,17000000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02384,EQ00008,BLD001,2026-01-29,Cleaning,Open,1.8,18850000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02385,EQ00204,BLD014,2025-02-14,Cleaning,Completed,12.0,20250000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02386,EQ00824,BLD053,2025-07-07,Corrective,In Progress,11.5,9350000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02387,EQ00562,BLD037,2026-09-09,Calibration,Completed,0.4,1200000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02388,EQ00905,BLD058,2025-04-20,Corrective,Completed,10.0,7450000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02389,EQ00757,BLD049,2026-04-28,Preventive,Completed,6.9,15550000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02390,EQ01553,BLD099,2026-04-16,Inspection,Completed,0.4,19750000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02391,EQ01579,BLD100,2026-05-21,Cleaning,Open,0.6,1100000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02392,EQ01236,BLD079,2025-04-14,Cleaning,Completed,10.4,2650000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02393,EQ00630,BLD041,2025-09-24,Preventive,In Progress,11.1,1500000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02394,EQ00785,BLD051,2025-04-03,Inspection,In Progress,6.0,2700000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02395,EQ00445,BLD029,2025-10-02,Inspection,In Progress,6.5,6450000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02396,EQ00866,BLD056,2026-06-30,Preventive,Open,7.2,4000000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02397,EQ00026,BLD002,2025-04-09,Preventive,In Progress,8.3,14700000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02398,EQ00413,BLD027,2025-07-27,Preventive,Completed,7.4,18800000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02399,EQ00212,BLD015,2025-06-14,Corrective,In Progress,3.2,23800000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02400,EQ01440,BLD092,2025-10-22,Calibration,Completed,10.1,4000000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02401,EQ01697,BLD108,2025-11-12,Calibration,Completed,5.3,5150000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02402,EQ01377,BLD088,2025-08-23,Corrective,Completed,6.5,14050000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02403,EQ00638,BLD042,2026-07-11,Calibration,Open,0.2,14000000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02404,EQ00067,BLD005,2025-10-19,Cleaning,Completed,1.0,12450000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02405,EQ01688,BLD107,2025-06-22,Calibration,Completed,0.5,13150000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02406,EQ00616,BLD040,2025-08-25,Calibration,Open,9.9,13400000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02407,EQ01229,BLD079,2025-11-20,Cleaning,Completed,8.7,17350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02408,EQ00503,BLD032,2026-05-06,Calibration,Completed,5.1,3350000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02409,EQ00815,BLD053,2026-04-11,Cleaning,Open,11.6,20250000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02410,EQ01662,BLD105,2025-01-19,Inspection,Completed,4.4,11050000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02411,EQ00283,BLD019,2026-04-05,Inspection,Completed,5.3,15650000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02412,EQ01072,BLD068,2025-09-21,Preventive,Completed,0.7,10250000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02413,EQ00215,BLD015,2025-05-13,Calibration,Completed,3.3,18200000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02414,EQ01132,BLD073,2025-01-24,Corrective,Open,11.9,8200000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02415,EQ00173,BLD012,2025-07-03,Preventive,Open,9.4,2300000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02416,EQ00179,BLD013,2025-12-30,Cleaning,Completed,9.0,24200000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02417,EQ01290,BLD083,2026-03-24,Preventive,Completed,2.1,20150000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02418,EQ00044,BLD003,2025-03-07,Calibration,Open,1.2,18900000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02419,EQ00893,BLD057,2026-07-16,Calibration,Completed,1.2,5050000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02420,EQ00691,BLD044,2025-05-13,Calibration,Completed,3.9,15150000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02421,EQ01312,BLD084,2025-04-30,Preventive,In Progress,6.4,20600000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02422,EQ01685,BLD107,2025-02-19,Inspection,Completed,1.3,7700000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02423,EQ01272,BLD082,2025-05-08,Preventive,Completed,11.2,11700000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02424,EQ00346,BLD022,2026-07-16,Inspection,Open,8.3,17450000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02425,EQ00440,BLD029,2026-04-08,Corrective,In Progress,6.0,17950000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02426,EQ01799,BLD114,2025-10-19,Cleaning,Open,11.4,10050000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02427,EQ01296,BLD083,2025-05-26,Corrective,In Progress,4.4,21650000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02428,EQ00050,BLD004,2025-05-31,Corrective,Completed,8.5,3950000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02429,EQ00978,BLD062,2026-02-22,Inspection,Completed,10.5,21750000,Electrical Vendor,SYNTHETIC_VN_REALISTIC
MT02430,EQ01805,BLD114,2025-11-25,Calibration,Completed,1.7,10400000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02431,EQ01850,BLD117,2025-07-29,Cleaning,Completed,2.9,5350000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02432,EQ01735,BLD110,2025-06-03,Cleaning,Completed,9.0,15100000,FM Team B,SYNTHETIC_VN_REALISTIC
MT02433,EQ00924,BLD059,2026-04-07,Cleaning,Open,1.6,11350000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02434,EQ00845,BLD055,2025-09-10,Preventive,Completed,11.4,22100000,HVAC Vendor,SYNTHETIC_VN_REALISTIC
MT02435,EQ01717,BLD109,2025-07-07,Inspection,Completed,2.7,12500000,FM Team A,SYNTHETIC_VN_REALISTIC
MT02436,EQ01551,BLD098,2025-10-30,Inspection,Completed,8.2,17250000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02437,EQ00377,BLD025,2026-04-25,Inspection,Completed,10.0,2350000,Plumbing Vendor,SYNTHETIC_VN_REALISTIC
MT02438,EQ00362,BLD024,2025-02-15,Preventive,Open,3.9,14750000,FM Team B,SYNTHETIC_VN_REALISTIC
