equipment_id,building_id,equipment_type,system_category,floor_or_zone,manufacturer,model,install_year,rated_power_kw,status,criticality,data_origin
EQ01662,BLD105,MDB,Electrical,3,Schneider,MDB-650,2009,341.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01663,BLD105,FCU,HVAC,22,Carrier,FCU-820,2024,328.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01664,BLD106,FCU,HVAC,4,ABB,FCU-358,2014,86.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01665,BLD106,Lighting Panel,Lighting,27,Daikin,LIG-229,2014,164.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01666,BLD106,Split AC,HVAC,31,Schneider,SPL-383,2012,419.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01667,BLD106,FCU,HVAC,11,Mitsubishi,FCU-924,2014,202.7,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01668,BLD106,Temperature Sensor,BMS,15,Daikin,TEM-424,2014,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01669,BLD106,Lighting Panel,Lighting,5,Hitachi,LIG-326,2012,266.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01670,BLD106,CO2 Sensor,BMS,7,Mitsubishi,CO2-950,2017,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01671,BLD106,FCU,HVAC,25,Hitachi,FCU-482,2023,443.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01672,BLD106,Split AC,HVAC,30,Grundfos,SPL-198,2013,117.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01673,BLD106,CO2 Sensor,BMS,29,ABB,CO2-270,2025,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01674,BLD106,Cooling Tower,HVAC,Roof,Mitsubishi,COO-543,2014,374.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01675,BLD106,Lighting Panel,Lighting,27,Grundfos,LIG-395,2015,155.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01676,BLD106,Temperature Sensor,BMS,22,Siemens,TEM-641,2013,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01677,BLD107,Transformer,Electrical,25,ABB,TRA-297,2025,216.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01678,BLD107,Chiller,HVAC,2,Toshiba,CHI-332,2017,243.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01679,BLD107,CO2 Sensor,BMS,15,Trane,CO2-654,2020,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01680,BLD107,Temperature Sensor,BMS,3,Toshiba,TEM-330,2023,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01681,BLD107,Humidity Sensor,BMS,15,Daikin,HUM-233,2022,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01682,BLD107,CO2 Sensor,BMS,30,Carrier,CO2-755,2023,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01683,BLD107,Lighting Panel,Lighting,1,Carrier,LIG-128,2014,431.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01684,BLD107,Cooling Tower,HVAC,Roof,ABB,COO-221,2008,331.9,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01685,BLD107,Chiller,HVAC,29,Trane,CHI-445,2026,388.0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01686,BLD107,Water Pump,Plumbing,24,Siemens,WAT-756,2008,384.9,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01687,BLD107,Lift,Vertical Transport,11,Daikin,LIF-268,2024,65.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01688,BLD107,Humidity Sensor,BMS,9,Trane,HUM-152,2017,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01689,BLD107,CO2 Sensor,BMS,27,Grundfos,CO2-791,2013,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01690,BLD108,Lighting Panel,Lighting,18,Toshiba,LIG-464,2007,381.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01691,BLD108,Temperature Sensor,BMS,22,ABB,TEM-762,2026,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01692,BLD108,CO2 Sensor,BMS,9,Grundfos,CO2-776,2003,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01693,BLD108,Split AC,HVAC,29,Siemens,SPL-136,2022,448.6,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01694,BLD108,Booster Pump,Plumbing,1,ABB,BOO-538,2023,170.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01695,BLD108,Temperature Sensor,BMS,17,Schneider,TEM-372,2006,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01696,BLD108,Water Pump,Plumbing,18,LS Electric,WAT-319,2014,258.3,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01697,BLD108,Water Pump,Plumbing,8,Schneider,WAT-371,2010,110.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01698,BLD108,FCU,HVAC,12,Siemens,FCU-727,2024,32.5,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01699,BLD108,AHU,HVAC,26,Schneider,AHU-566,2021,97.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01700,BLD108,Fire Pump,Fire Safety,26,Trane,FIR-852,2023,174.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01701,BLD108,Transformer,Electrical,15,Panasonic,TRA-361,2005,110.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01702,BLD108,Transformer,Electrical,10,Mitsubishi,TRA-940,2025,171.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01703,BLD108,Booster Pump,Plumbing,24,Siemens,BOO-123,2007,2.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01704,BLD108,Temperature Sensor,BMS,16,Hitachi,TEM-986,2014,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01705,BLD108,AHU,HVAC,25,Schneider,AHU-206,2021,158.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01706,BLD108,Chiller,HVAC,6,Grundfos,CHI-984,2009,165.6,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01707,BLD108,FCU,HVAC,8,Trane,FCU-452,2014,385.7,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01708,BLD108,MDB,Electrical,2,LS Electric,MDB-834,2019,404.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01709,BLD108,Cooling Tower,HVAC,Roof,Mitsubishi,COO-584,2021,353.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01710,BLD108,CO2 Sensor,BMS,1,Siemens,CO2-454,2025,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01711,BLD108,AHU,HVAC,19,Siemens,AHU-281,2026,227.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01712,BLD109,Generator,Electrical,5,Schneider,GEN-924,2000,380.4,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01713,BLD109,Cooling Tower,HVAC,Roof,Trane,COO-466,2026,347.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01714,BLD109,Humidity Sensor,BMS,7,Toshiba,HUM-365,2009,0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01715,BLD109,Fire Pump,Fire Safety,16,Mitsubishi,FIR-377,2012,288.8,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01716,BLD109,Cooling Tower,HVAC,Roof,Hitachi,COO-358,2023,424.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01717,BLD109,Chiller,HVAC,9,Mitsubishi,CHI-328,2026,155.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01718,BLD109,Chiller,HVAC,10,Toshiba,CHI-887,2003,224.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01719,BLD109,Water Pump,Plumbing,7,LS Electric,WAT-372,2026,400.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01720,BLD109,Fire Pump,Fire Safety,12,Toshiba,FIR-166,2003,375.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01721,BLD109,Humidity Sensor,BMS,6,Grundfos,HUM-997,2005,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01722,BLD110,Cooling Tower,HVAC,Roof,Panasonic,COO-491,2019,35.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01723,BLD110,CO2 Sensor,BMS,17,Siemens,CO2-845,2012,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01724,BLD110,Water Pump,Plumbing,18,Siemens,WAT-148,2014,439.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01725,BLD110,Lift,Vertical Transport,9,Panasonic,LIF-246,2023,426.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01726,BLD110,Humidity Sensor,BMS,16,Mitsubishi,HUM-950,2019,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01727,BLD110,Humidity Sensor,BMS,19,Grundfos,HUM-100,2017,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01728,BLD110,AHU,HVAC,4,Mitsubishi,AHU-612,2024,401.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01729,BLD110,MDB,Electrical,1,Carrier,MDB-329,2026,309.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01730,BLD110,Lighting Panel,Lighting,4,LS Electric,LIG-207,2017,409.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01731,BLD110,Generator,Electrical,18,Schneider,GEN-924,2002,438.8,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01732,BLD110,Chiller,HVAC,8,Daikin,CHI-179,2025,233.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01733,BLD110,MDB,Electrical,4,Carrier,MDB-336,2007,297.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01734,BLD110,Transformer,Electrical,21,Daikin,TRA-731,2011,294.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01735,BLD110,Lift,Vertical Transport,3,LS Electric,LIF-581,2007,276.9,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01736,BLD110,FCU,HVAC,21,Siemens,FCU-937,2017,204.5,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01737,BLD110,Cooling Tower,HVAC,Roof,Daikin,COO-709,2010,422.0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01738,BLD110,FCU,HVAC,1,Daikin,FCU-983,2002,335.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01739,BLD110,MDB,Electrical,6,Panasonic,MDB-704,2004,436.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01740,BLD110,Humidity Sensor,BMS,13,Trane,HUM-389,2005,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01741,BLD110,Lighting Panel,Lighting,4,Daikin,LIG-286,2005,420.7,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01742,BLD110,Split AC,HVAC,12,LS Electric,SPL-815,2015,145.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01743,BLD110,Booster Pump,Plumbing,2,Panasonic,BOO-859,2012,107.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01744,BLD111,Split AC,HVAC,6,Daikin,SPL-403,2019,301.2,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01745,BLD111,Fire Pump,Fire Safety,2,Carrier,FIR-735,2022,258.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01746,BLD111,Transformer,Electrical,1,Trane,TRA-687,2020,76.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01747,BLD111,FCU,HVAC,8,Toshiba,FCU-389,2024,66.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01748,BLD111,Lift,Vertical Transport,9,Toshiba,LIF-165,2018,195.6,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01749,BLD111,Lighting Panel,Lighting,19,ABB,LIG-646,2026,419.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01750,BLD111,CO2 Sensor,BMS,6,Panasonic,CO2-210,2020,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01751,BLD111,Transformer,Electrical,19,Grundfos,TRA-988,2024,134.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01752,BLD111,Humidity Sensor,BMS,3,Siemens,HUM-335,2026,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01753,BLD111,Booster Pump,Plumbing,6,Siemens,BOO-654,2021,312.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01754,BLD111,CO2 Sensor,BMS,4,LS Electric,CO2-133,2018,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01755,BLD111,Transformer,Electrical,18,Panasonic,TRA-598,2023,90.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01756,BLD111,Fire Pump,Fire Safety,14,Mitsubishi,FIR-215,2021,376.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01757,BLD111,Water Pump,Plumbing,9,Schneider,WAT-674,2024,423.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01758,BLD111,Generator,Electrical,3,LS Electric,GEN-638,2020,282.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01759,BLD111,Lighting Panel,Lighting,13,Trane,LIG-754,2025,299.9,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01760,BLD111,Generator,Electrical,17,Schneider,GEN-749,2019,206.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01761,BLD111,Humidity Sensor,BMS,11,Hitachi,HUM-188,2025,0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01762,BLD111,Fire Pump,Fire Safety,13,Schneider,FIR-115,2019,100.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01763,BLD112,Lighting Panel,Lighting,21,Grundfos,LIG-885,2026,345.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01764,BLD112,Water Pump,Plumbing,19,ABB,WAT-412,2026,401.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01765,BLD112,Temperature Sensor,BMS,15,Toshiba,TEM-326,2023,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01766,BLD112,Split AC,HVAC,31,Toshiba,SPL-639,2024,170.4,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01767,BLD112,Water Pump,Plumbing,30,Toshiba,WAT-394,2024,269.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ01768,BLD112,Temperature Sensor,BMS,16,Daikin,TEM-524,2024,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01769,BLD112,Split AC,HVAC,15,ABB,SPL-552,2023,133.8,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01770,BLD112,CO2 Sensor,BMS,17,Siemens,CO2-615,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01771,BLD112,Split AC,HVAC,16,Carrier,SPL-856,2026,435.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01772,BLD112,Fire Pump,Fire Safety,28,Siemens,FIR-927,2026,304.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01773,BLD112,Temperature Sensor,BMS,23,Grundfos,TEM-981,2026,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01774,BLD112,Cooling Tower,HVAC,Roof,Trane,COO-284,2024,91.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01775,BLD112,Transformer,Electrical,31,Panasonic,TRA-588,2024,246.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01776,BLD112,Cooling Tower,HVAC,Roof,ABB,COO-422,2026,327.4,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01777,BLD112,Booster Pump,Plumbing,4,Grundfos,BOO-161,2023,371.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01778,BLD112,Lift,Vertical Transport,10,Carrier,LIF-376,2026,27.7,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01779,BLD112,Chiller,HVAC,6,Daikin,CHI-518,2025,443.4,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01780,BLD112,Temperature Sensor,BMS,3,Carrier,TEM-828,2025,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01781,BLD113,Transformer,Electrical,8,Grundfos,TRA-884,2012,217.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01782,BLD113,Temperature Sensor,BMS,19,Siemens,TEM-750,2020,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01783,BLD113,Generator,Electrical,33,Trane,GEN-520,2018,77.5,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01784,BLD113,Lighting Panel,Lighting,3,Panasonic,LIG-758,2018,267.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01785,BLD113,Generator,Electrical,32,Grundfos,GEN-878,2014,123.1,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01786,BLD113,Lift,Vertical Transport,5,Mitsubishi,LIF-453,2020,153.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01787,BLD113,FCU,HVAC,34,Toshiba,FCU-114,2025,425.0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01788,BLD113,Booster Pump,Plumbing,17,LS Electric,BOO-303,2019,324.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01789,BLD113,Chiller,HVAC,22,Carrier,CHI-133,2026,328.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01790,BLD113,CO2 Sensor,BMS,29,LS Electric,CO2-912,2024,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01791,BLD113,Temperature Sensor,BMS,1,Schneider,TEM-220,2024,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01792,BLD113,Lighting Panel,Lighting,25,LS Electric,LIG-184,2024,15.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01793,BLD113,Cooling Tower,HVAC,Roof,ABB,COO-787,2015,425.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01794,BLD113,Fire Pump,Fire Safety,21,Hitachi,FIR-840,2013,294.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01795,BLD113,Booster Pump,Plumbing,1,ABB,BOO-269,2023,213.6,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01796,BLD113,Lift,Vertical Transport,25,Panasonic,LIF-209,2022,387.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01797,BLD113,Cooling Tower,HVAC,Roof,Mitsubishi,COO-953,2018,159.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01798,BLD114,CO2 Sensor,BMS,6,ABB,CO2-681,2024,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01799,BLD114,Transformer,Electrical,6,ABB,TRA-898,2025,287.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01800,BLD114,Transformer,Electrical,18,ABB,TRA-151,2023,68.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01801,BLD114,Fire Pump,Fire Safety,21,ABB,FIR-717,2022,310.6,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01802,BLD114,Lift,Vertical Transport,6,Grundfos,LIF-959,2026,52.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01803,BLD114,Cooling Tower,HVAC,Roof,Hitachi,COO-412,2026,403.6,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01804,BLD114,Split AC,HVAC,21,Schneider,SPL-716,2023,119.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01805,BLD114,Water Pump,Plumbing,28,Daikin,WAT-309,2026,328.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01806,BLD114,Lift,Vertical Transport,2,ABB,LIF-951,2026,88.8,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01807,BLD114,CO2 Sensor,BMS,3,Daikin,CO2-657,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01808,BLD114,Temperature Sensor,BMS,1,Grundfos,TEM-631,2022,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01809,BLD114,Fire Pump,Fire Safety,27,Schneider,FIR-596,2026,71.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01810,BLD114,Split AC,HVAC,12,Trane,SPL-634,2025,50.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01811,BLD114,Lift,Vertical Transport,2,Panasonic,LIF-805,2025,235.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ01812,BLD114,Booster Pump,Plumbing,12,Schneider,BOO-782,2024,58.8,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01813,BLD114,Water Pump,Plumbing,15,Trane,WAT-719,2023,402.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01814,BLD114,Lift,Vertical Transport,29,Trane,LIF-423,2024,5.8,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01815,BLD114,Split AC,HVAC,11,Toshiba,SPL-326,2023,346.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01816,BLD114,CO2 Sensor,BMS,11,Hitachi,CO2-716,2022,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01817,BLD114,CO2 Sensor,BMS,27,LS Electric,CO2-438,2024,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01818,BLD115,Temperature Sensor,BMS,3,Trane,TEM-152,2022,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01819,BLD115,FCU,HVAC,4,LS Electric,FCU-802,2026,104.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01820,BLD115,Booster Pump,Plumbing,9,Trane,BOO-928,2002,380.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01821,BLD115,Generator,Electrical,17,Toshiba,GEN-960,2017,432.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01822,BLD115,CO2 Sensor,BMS,18,Grundfos,CO2-648,2010,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01823,BLD115,MDB,Electrical,26,Trane,MDB-631,2012,278.2,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01824,BLD115,Chiller,HVAC,23,Schneider,CHI-606,2008,438.4,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01825,BLD115,CO2 Sensor,BMS,21,ABB,CO2-631,2008,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01826,BLD115,CO2 Sensor,BMS,9,Mitsubishi,CO2-257,2009,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01827,BLD115,AHU,HVAC,5,LS Electric,AHU-841,2000,290.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01828,BLD115,Split AC,HVAC,14,Carrier,SPL-668,2001,357.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01829,BLD115,FCU,HVAC,1,Siemens,FCU-242,2018,406.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01830,BLD115,Water Pump,Plumbing,17,Panasonic,WAT-429,2004,94.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01831,BLD115,Transformer,Electrical,2,Siemens,TRA-625,2015,180.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01832,BLD115,Temperature Sensor,BMS,13,Toshiba,TEM-278,2016,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01833,BLD115,FCU,HVAC,8,Daikin,FCU-376,2015,214.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01834,BLD115,Fire Pump,Fire Safety,17,ABB,FIR-791,2024,90.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01835,BLD115,Chiller,HVAC,11,Carrier,CHI-914,2000,377.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01836,BLD115,Lighting Panel,Lighting,9,Schneider,LIG-834,2020,362.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01837,BLD115,MDB,Electrical,5,Carrier,MDB-611,2009,447.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01838,BLD116,Lift,Vertical Transport,2,Carrier,LIF-467,2022,107.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01839,BLD116,Transformer,Electrical,3,Toshiba,TRA-428,2026,149.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01840,BLD116,Lighting Panel,Lighting,1,Grundfos,LIG-191,2024,132.5,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01841,BLD116,Humidity Sensor,BMS,3,Mitsubishi,HUM-680,2024,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01842,BLD116,Booster Pump,Plumbing,3,Mitsubishi,BOO-975,2020,175.1,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01843,BLD116,Split AC,HVAC,6,Grundfos,SPL-463,2019,101.2,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01844,BLD116,Lighting Panel,Lighting,3,Hitachi,LIG-883,2025,150.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01845,BLD116,Temperature Sensor,BMS,3,Trane,TEM-605,2021,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01846,BLD116,Split AC,HVAC,6,Mitsubishi,SPL-159,2023,130.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01847,BLD116,Humidity Sensor,BMS,6,Hitachi,HUM-658,2025,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01848,BLD116,Humidity Sensor,BMS,1,Hitachi,HUM-687,2023,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01849,BLD116,AHU,HVAC,5,Siemens,AHU-827,2023,393.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01850,BLD117,FCU,HVAC,29,LS Electric,FCU-386,2025,449.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01851,BLD117,Split AC,HVAC,21,Trane,SPL-613,2023,236.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01852,BLD117,MDB,Electrical,16,Hitachi,MDB-329,2023,343.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01853,BLD117,Split AC,HVAC,23,Panasonic,SPL-830,2021,314.8,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01854,BLD117,Temperature Sensor,BMS,6,Toshiba,TEM-576,2025,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01855,BLD117,Cooling Tower,HVAC,Roof,Carrier,COO-110,2021,396.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01856,BLD117,MDB,Electrical,17,Siemens,MDB-948,2024,322.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01857,BLD117,Cooling Tower,HVAC,Roof,Hitachi,COO-189,2026,100.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01858,BLD117,Fire Pump,Fire Safety,18,Panasonic,FIR-931,2023,65.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01859,BLD117,Temperature Sensor,BMS,6,Hitachi,TEM-626,2022,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01860,BLD117,Cooling Tower,HVAC,Roof,Carrier,COO-818,2025,321.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01861,BLD117,Fire Pump,Fire Safety,29,Daikin,FIR-391,2026,116.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01862,BLD117,Split AC,HVAC,6,Schneider,SPL-130,2023,312.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01863,BLD117,AHU,HVAC,20,ABB,AHU-975,2022,54.6,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01864,BLD117,Lighting Panel,Lighting,8,Siemens,LIG-347,2024,58.2,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01865,BLD117,Lift,Vertical Transport,17,Carrier,LIF-838,2026,407.6,Active,High,SYNTHETIC_VN_REALISTIC
